id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23481039,Downtown Asheville Studio Condo for 2 with Parking,153143003,Kirk,28801,35.5986,-82.55467,Entire home/apt,133,2,72,5/25/2020,2,1,289
23498234,Bran Rick Cabin,169331389,Eric,28704,35.44491,-82.55249,Private room,48,1,345,2/17/2021,9.64,1,353
23500108,"Asheville,  Biltmore House,  Biking, Outlets, Park",175474451,Jeanne,28806,35.50978,-82.61231,Entire home/apt,160,4,17,10/27/2020,0.52,2,169
23516374,Charming Cottage Overlooking Downtown AVL,10453340,Brett,28801,35.59502,-82.5454,Entire home/apt,116,1,350,2/14/2021,9.81,2,117
23518897,River House Asheville,175669801,Rebecca,28805,35.59841,-82.46546,Entire home/apt,235,4,8,1/2/2021,0.27,2,228
23523473,Tiny House @ Springbrook Woods; 10mins to Downtown,117926668,Michele & Dana,28804,35.63323,-82.58861,Entire home/apt,78,2,268,2/5/2021,7.43,2,120
23525377,CLEAN 5 min I-26 Airport 15 Min BILTMORE ASHEVILLE,165230727,Pamela,28704,35.45282,-82.52076,Entire home/apt,99,2,73,1/24/2021,2.04,2,223
23541284,Granny Smith Suite @ Applewood Manor B&B,175871539,Stephen,28801,35.60704,-82.56453,Hotel room,170,1,20,12/31/2020,0.58,7,270
23546508,"Biltmore Village Bungalow -Walkable, Stylish,Local",175923012,Two Hammers,28803,35.56103,-82.53812,Entire home/apt,90,30,9,1/9/2021,0.3,1,189
23558686,Spacious Apartment - Walk to Bars & Restaurants,165107573,Monisha,28806,35.56821,-82.59157,Entire home/apt,110,2,256,1/18/2021,7.37,1,359
23562622,Britt & Ruth's Place Monthly Rental,176072701,The Stone Family,28803,35.55986,-82.51746,Entire home/apt,75,30,4,3/12/2020,0.12,1,140
23563574,Downtown Asheville Sunset View - Great Value! -#13,7625694,John,28801,35.59256,-82.54971,Private room,62,2,43,11/16/2020,1.2,7,352
23564110,New one bedroom apt 5 mins from Downtown Asheville,176087087,Danny,28806,35.59741,-82.62377,Entire home/apt,73,1,165,12/30/2020,4.6,3,225
23578212,Central Downtown Luxury Contemporary Residence 201,4709573,Peter,28801,35.59731,-82.55268,Entire home/apt,216,3,18,1/2/2021,1.01,3,257
23579032,Central Downtown Luxury Contemporary Residence 202,4709573,Peter,28801,35.59731,-82.55268,Entire home/apt,232,3,11,1/2/2021,0.61,3,276
23579231,Central Downtown Luxury Contemporary Residence 301,4709573,Peter,28801,35.59731,-82.55268,Entire home/apt,414,3,5,1/18/2021,0.36,3,267
23596337,Green Retreat Deluxe,32651476,Tom,28805,35.62238,-82.4754,Entire home/apt,209,2,3,9/10/2018,0.1,4,338
23596421,Rock House Asheville,175669801,Rebecca,28805,35.59938,-82.46361,Entire home/apt,198,4,26,12/30/2019,0.75,2,244
23623536,Walking Distance to Downtown Asheville. Clean!,356761901,Magy,28801,35.59569,-82.56288,Entire home/apt,124,2,102,11/15/2020,3,1,177
23628366,Under the Sea,72717376,Liza,28805,35.58943,-82.47191,Private room,44,1,106,10/31/2020,2.95,3,0
23631557,Asheville’s home sweet home away from home,176828759,Greg And Jenny,28803,35.55229,-82.51077,Entire home/apt,80,1,51,1/17/2021,1.55,1,120
23644478,Curated Art-Inspired Condo Oasis,176979085,Karen,28801,35.59848,-82.55506,Entire home/apt,171,1,79,1/10/2021,2.43,5,358
23646431,The K House,51827692,Cindy,28803,35.57829,-82.54654,Private room,70,2,45,2/15/2021,1.5,1,179
23675467,Ammenities Galore/Goats/Close to Asheville,177298140,Dawn And Ron,28806,35.64217,-82.66047,Entire home/apt,64,2,203,2/18/2021,5.96,1,32
23715234,Spacious Asheville Studio - A Dream for Couples!,4634736,Bradley,28804,35.63547,-82.58405,Entire home/apt,65,3,64,11/28/2020,1.79,1,0
23739741,Urban Farmhouse Apartment near Biltmore Village,77589736,Jon & Kelly,28803,35.56321,-82.5388,Entire home/apt,152,2,198,2/15/2021,5.78,1,309
23740885,"Private Cottage with Yard,  Great Location",60348510,Alicia,28803,35.57258,-82.54744,Entire home/apt,115,2,10,1/30/2021,0.29,1,14
23748278,Pet Friendly Cottage @ Applewood Manor B&B,175871539,Stephen,28801,35.60704,-82.56453,Hotel room,145,1,22,1/2/2021,0.7,7,270
23748724,The Macintosh Suite at Applewood Manor,175871539,Stephen,28801,35.60704,-82.56453,Private room,123,1,38,1/1/2021,1.07,7,272
23748903,Northern Spy Suite - Applewood Manor,175871539,Stephen,28801,35.60704,-82.56453,Hotel room,135,1,13,11/1/2020,0.4,7,273
23748992,Winesap Suite - Applewood Manor,175871539,Stephen,28801,35.60704,-82.56453,Hotel room,145,1,10,1/2/2021,0.31,7,273
23749047,York Imperial - Applewood Manor Bed & Breakfast,175871539,Stephen,28801,35.60704,-82.56453,Hotel room,170,1,23,12/30/2020,0.68,7,273
23771028,"Panoramic Mountain Views Renovated Luxury Secluded Retreat, 5 min from Asheville",31979774,Bernadette And Dave,28804,35.62464,-82.52018,Entire home/apt,787,3,19,9/28/2020,0.55,3,332
23788596,The Applewood Manor - Asheville 6 room b&b,175871539,Stephen,28801,35.60704,-82.56453,Hotel room,800,1,7,9/27/2020,0.22,7,264
23824223,Lower Berne Chalet,8255241,Judy,28805,35.59529,-82.53765,Entire home/apt,129,1,35,1/23/2021,1,2,343
23859316,Lake View House 2.8 Miles to Downtown,34304636,Staci,28804,35.63113,-82.56056,Entire home/apt,103,1,374,2/15/2021,11.21,1,0
23859984,Artsy West Asheville Gigantic Wooded Escape!,28293820,Lucia,28806,35.58496,-82.57429,Entire home/apt,99,2,82,1/18/2021,2.36,1,269
23874576,Walkable Treetops Loft Private Sunny n Super Clean,161775575,Alan,28806,35.57732,-82.57823,Entire home/apt,93,2,187,2/20/2021,5.3,1,124
23877206,Lodges at beaver lake unit 302,179393643,Shaun,28804,35.63781,-82.57578,Entire home/apt,76,2,47,2/1/2021,1.37,3,291
23881173,Cozy Cane Creek Cottage,179435427,Michael,28732,35.46401,-82.47023,Entire home/apt,73,2,60,1/2/2021,1.74,1,180
23913900,"Craftsman Charm, Great Location",179746215,Maureen,28805,35.57303,-82.53506,Entire home/apt,111,2,190,2/7/2021,5.36,1,35
23919596,Asheville - Blue Ridge Parkway Getaway,179791169,Rodney,28804,35.62824,-82.59549,Entire home/apt,58,3,125,2/15/2021,3.77,1,70
23921294,New 3 BR Get-Away just off Haywood Rd W Asheville,162161772,Dave & Stephanie,28806,35.57584,-82.58275,Entire home/apt,255,30,13,5/31/2020,0.73,2,320
23935850,Remote Worker Wonder! Great Location & Amenities!,179941669,Adam,28801,35.59129,-82.54742,Entire home/apt,206,28,83,11/22/2020,2.37,1,96
23978319,Private Apartment near Downtown and Grove Park Inn,6262856,Lili,28804,35.61328,-82.55205,Entire home/apt,89,3,99,10/25/2020,2.91,1,0
24056179,The Red Hen Cottage *Asheville*home sweet Hot Tub!,181096695,Jessica,28804,35.62635,-82.58022,Entire home/apt,141,2,80,1/31/2021,2.3,1,292
24080389,The Hermitage - Walk to New Belgium & Downtown,5969793,Matthew,28806,35.58686,-82.57331,Entire home/apt,109,1,196,2/15/2021,5.59,1,138
24098735,80 Lex: Apartment 201 : Exquisite Lodging,181480147,Andrew,28801,35.59751,-82.55339,Entire home/apt,225,1,75,2/7/2021,2.25,6,339
24117606,La Maison du Bonheur: The Peaceful Room,181660259,Angèle,28803,35.53297,-82.51794,Private room,67,2,4,2/16/2020,0.18,2,269
24172247,"Spacious, peaceful Private Entrance Suite-West AVL",47031601,Brittany,28806,35.61091,-82.63564,Entire home/apt,70,2,135,1/1/2021,3.91,1,2
24196245,Bohemian Suite,53922056,Katherine,28805,35.60221,-82.53234,Entire home/apt,99,3,55,2/15/2021,2.21,4,334
24202030,"Private, Spa-quality Suite, Living Rm/Kitchenette.",16681970,Michelle,28804,35.63124,-82.60574,Private room,72,2,103,1/26/2021,2.97,1,179
24202205,"West Asheville Bungalow, close to Breweries",71106978,Eric,28806,35.58188,-82.62687,Entire home/apt,95,2,60,3/15/2020,1.79,1,107
24222452,1920's bungalow 2.5 miles to downtown Asheville,35012995,Ben,28804,35.61128,-82.56084,Entire home/apt,129,3,37,1/19/2021,1.23,1,26
24280176,Large Apartment near Biltmore Estate and AVL air,53463254,Caroline,28732,35.48539,-82.4745,Entire home/apt,78,1,152,1/30/2021,5.22,1,364
24287936,Arden 2 Room Apartment,27689181,David,28704,35.46536,-82.50929,Private room,75,2,19,7/5/2020,0.65,1,351
24306486,Country Chic House with a Hot Tub Near Downtown Asheville,167429334,Melissa,28803,35.55153,-82.50604,Entire home/apt,239,2,204,2/11/2021,6.05,1,158
24312963,The Lodges at Beaver lake unit 303,179393643,Shaun,28804,35.63781,-82.57578,Entire home/apt,71,2,41,2/14/2021,1.2,3,342
24347730,Downtown Asheville Condo,183715171,David,28801,35.59848,-82.55506,Entire home/apt,293,2,93,11/28/2020,2.72,1,74
24375145,"Bent Creek Getaway, Bike",183956684,Inga,28806,35.51244,-82.61329,Entire home/apt,110,2,75,1/2/2021,2.2,1,353
24387676,Brookstone Lodge Asheville Biltmore Village Area,184069772,Darrin,28803,35.55598,-82.521,Hotel room,84,1,31,2/15/2020,0.94,2,0
24396068,"Country Cottage: Cozy, Clean, Private& Central LOC",23042006,Kathy,28805,35.60123,-82.48018,Entire home/apt,90,2,195,2/15/2021,5.61,1,329
24421260,Be our Guest at May Manor!,40292535,Allison,28806,35.57337,-82.5946,Entire home/apt,65,2,154,2/15/2021,4.79,1,134
24425345,"Mountain Views, Minutes to Work",66626246,Kevin,28803,35.56932,-82.52551,Entire home/apt,62,30,4,1/12/2019,0.12,2,290
24428641,Enchanting Cottage near Downtown Asheville,5305183,Leesa And Todd,28805,35.61266,-82.52693,Entire home/apt,396,2,72,1/17/2021,2.11,1,98
24476866,Imaginarium,9018243,Chad,28806,35.56746,-82.59675,Entire home/apt,82,2,162,2/8/2021,4.83,1,82
24492331,Historic Asheville Home - Montford (Walk Downtown),76545940,Hilary,28801,35.60197,-82.56143,Entire home/apt,250,30,1,12/1/2020,0.38,2,284
24493492,Edwin Place,178613839,Liz,28801,35.61125,-82.5492,Private room,75,1,92,3/14/2020,2.74,1,1
24520534,Downtown Asheville Traveler's Haven-Best Value-#12,7625694,John,28801,35.59058,-82.54993,Private room,52,2,87,10/20/2020,2.57,7,361
24540122,Private+Walk to RAD & West AVL+Deck!!!,185370249,Brooke & Keith,28806,35.58425,-82.57564,Entire home/apt,76,3,236,2/12/2021,7.02,2,44
24594949,Stylish Studio in the Trees - Montford,12920851,Terry,28801,35.60694,-82.57503,Entire home/apt,119,3,153,1/31/2021,4.5,1,31
24605088,Sunflower Hotel Vibe Minutes Downtown+Biltmore,3028199,Florencia,28803,35.55934,-82.50724,Private room,43,1,475,2/16/2021,13.85,3,169
24678233,Biltmore and Brewery Base-Camp,66626246,Kevin,28803,35.56974,-82.52626,Entire home/apt,45,30,14,2/17/2021,0.42,2,0
24697002,The Baying Hound Campground {Tent Site #2},151279507,Bobby And Amanda,28806,35.61317,-82.60451,Entire home/apt,19,1,46,10/16/2020,1.36,16,175
24752561,Liberty House,187138225,Annika,28801,35.60307,-82.55073,Entire home/apt,196,30,10,11/27/2019,0.37,1,180
24766296,"Green Acres Groove w/ HOT TUB,  8 Miles to ASHV",65408548,Karl,28704,35.46937,-82.49958,Entire home/apt,144,1,62,12/26/2020,2.15,5,338
24797144,Sweet Suite in Asheville Y'all!,187473767,Drew And Caroline,28803,35.492,-82.53024,Entire home/apt,74,1,229,2/15/2021,6.86,1,203
24817711,The Asheville Frog,26376755,Matt,28804,35.62178,-82.55604,Entire home/apt,120,1,221,2/15/2021,7.54,1,158
24834700,"Woodland Retreat w/HOT TUB & DECKS, 2 mi<DTWN",187677035,Margaret + Dan,28805,35.61738,-82.52434,Entire home/apt,244,2,110,2/4/2021,3.32,1,228
24852463,"Explore Breweries, Trails, & Galleries from West Asheville",554888,Ashton,28806,35.57237,-82.62639,Private room,85,2,92,11/2/2020,2.78,1,0
24872184,Beaver lake lodges 301,179393643,Shaun,28804,35.63706,-82.57474,Entire home/apt,99,2,33,12/25/2020,0.99,3,310
24873765,Heaven in Haw Creek,188042457,Chad,28805,35.59834,-82.50299,Private room,84,1,6,8/16/2020,0.18,2,89
24882481,W AVL Artist's Mountain Living  5mns  to downtown,72386853,Brigitte,28806,35.59032,-82.61733,Entire home/apt,160,30,5,4/30/2020,0.17,2,44
24885757,EastWest Asheville with Private Entrance,10965363,Laurie & Kevin,28806,35.58516,-82.5755,Private room,56,1,73,1/2/2021,2.18,1,0
24894370,Laura's Landing,73387032,Laura,28801,35.58978,-82.54795,Private room,99,2,147,2/15/2021,4.37,1,62
24895256,#3 Dogwood Room - Oakland Cottage B&B,3736218,Mary,28801,35.57574,-82.5582,Private room,173,2,7,12/27/2020,0.6,9,345
24907910,2 BR Private Apartment Under 3 Miles to Downtown,184575448,Alex,28804,35.63959,-82.57379,Entire home/apt,110,2,34,8/17/2020,1.02,1,0
24916446,Peaceful home & walk to downtown West Asheville,739976,Joy,28806,35.57008,-82.57344,Entire home/apt,116,1,158,2/16/2021,4.71,1,361
24942698,Hidden Gem Minutes From The Biltmore House,4213932,Jonathan And Krystal,28803,35.55456,-82.47598,Entire home/apt,152,3,74,2/7/2021,2.21,1,94
24945996,Tour the Blue Ridge Parkway from a Loft in the Countryside,58199532,Laura,28704,35.45364,-82.56957,Entire home/apt,73,2,145,1/31/2021,4.35,1,109
25013010,Downtown Getaway + Modern Bungalow / FRONT SUITE,7150495,Wren,28801,35.60355,-82.55703,Private room,46,1,130,1/23/2021,4.01,2,327
25068792,Family Getaway - Close to Downtown!,27018695,Lindsey,28804,35.63537,-82.61624,Entire home/apt,179,2,150,1/31/2021,4.5,1,205
25102981,Spacious and Private Guest Suite Centrally Located,135197582,Tracy,28805,35.61014,-82.50365,Private room,36,1,96,2/18/2021,6.33,1,159
25109693,The Bluebird Getaway,16233515,Jessica,28806,35.61906,-82.58095,Entire home/apt,140,2,73,1/17/2021,3.41,4,171
25111932,Cozy Modern Camper & Canoe- Close to DT and Hiking,187672,Janie,28805,35.58343,-82.51317,Entire home/apt,69,1,25,11/3/2019,0.77,1,0
25135803,80 Lex : Apartment 202 : Iconic Downtown Location,181480147,Andrew,28801,35.59751,-82.55339,Entire home/apt,225,1,123,1/31/2021,3.69,6,347
25138871,The Baying Hound Campground {Tent Site #1},151279507,Bobby And Amanda,28806,35.6135,-82.60523,Entire home/apt,19,1,48,1/18/2021,1.44,16,90
25181137,Craft Beer Home - Free Kegerator of Local AVL Beer,109638953,Guy,28806,35.59962,-82.62573,Entire home/apt,227,2,150,1/17/2021,4.55,3,338
25212461,Ready ?Safe & relaxing get away! Us and Biltmore !,190499734,Kelly,28803,35.53899,-82.51315,Private room,65,2,73,2/15/2021,2.27,1,267
25251626,Honey's Place: Asheville • River Arts • Biltmore,5656589,Lisa,28804,35.62793,-82.59408,Entire home/apt,70,1,206,1/30/2021,6.23,1,300
25281090,Very Special Downtown Asheville Loft,33738418,Eugene,28801,35.59575,-82.55438,Entire home/apt,240,3,4,11/8/2020,0.17,1,0
25322676,West AVL Landing Pad,57560438,Leslie,28806,35.58926,-82.58591,Private room,50,1,167,2/3/2021,5.05,1,263
25366645,FernWood *forest retreat* sleeps 10,184144287,Joy,28715,35.48858,-82.67037,Entire home/apt,193,2,35,12/29/2019,1.07,1,0
25398902,Retreat in Luxury with Nature ~ Relax and enjoy!,16181230,Shereen,28804,35.623,-82.56252,Entire home/apt,88,2,114,2/15/2021,3.45,1,27
25417416,Lorena's House,191878270,Jemma,28806,35.52746,-82.61642,Entire home/apt,198,2,14,1/3/2021,0.43,1,89
25418819,Tiny Home at the Gardens—Near Center of Asheville,70881213,Megan,28803,35.5508,-82.50582,Entire home/apt,70,2,177,2/16/2021,5.5,1,133
25422541,West Asheville Private Studio Apartment,191895274,Stuart,28806,35.58217,-82.60969,Entire home/apt,84,2,74,1/3/2021,2.35,1,364
25471043,Boho-Chic Apartment One Mile from Downtown Asheville,140266471,Kat And Benji,28801,35.60677,-82.54383,Entire home/apt,66,2,209,2/14/2021,6.8,1,114
25479162,Modern Design Studio Apt #1  / 8 mins  to DWTN AVL,176322619,Maxey,28803,35.56448,-82.51182,Entire home/apt,95,2,116,2/14/2021,3.53,2,351
25518066,Cave Creek Hideaway,12391710,Virginia,28704,35.47401,-82.56256,Entire home/apt,100,2,157,2/16/2021,4.85,1,54
25519478,Eclectic Industrial Apartment in Historical Building,181480147,Andrew,28801,35.59751,-82.55339,Entire home/apt,225,1,79,1/31/2021,2.44,6,348
25519626,Industrial Chic Meets the Old World in Downtown Asheville,181480147,Andrew,28801,35.59751,-82.55339,Entire home/apt,190,1,87,2/1/2021,2.69,6,350
25577370,West Asheville Artist Sanctuary,86592503,Elizabeth,28806,35.56687,-82.59623,Entire home/apt,234,3,54,10/24/2020,1.69,2,242
25679471,Entire Guest Suite w/private entrance,188042457,Chad,28805,35.59686,-82.50294,Private room,84,1,75,2/15/2021,2.3,2,365
25718935,Lockhart Lodge @ Bent Creek,129553251,Tracey,28806,35.51045,-82.60815,Entire home/apt,150,2,89,1/31/2021,2.75,1,279
25722075,Chateau on Patton Mountain! Minutes to downtown!,71812166,Heidi & Ricky,28804,35.6272,-82.53487,Entire home/apt,399,3,78,2/14/2021,2.44,8,310
25882810,West Asheville Rustic Studio,99911550,Mary,28806,35.58391,-82.58892,Entire home/apt,69,2,207,2/7/2021,6.45,1,67
25883256,Southern Comfort,51841344,Holly,28806,35.57107,-82.6492,Entire home/apt,110,2,91,2/15/2021,2.81,1,197
25919767,Beautiful upstairs Montfort apartment (3/4),34871822,Emma,28801,35.60131,-82.55993,Entire home/apt,55,30,6,1/23/2021,0.21,4,297
25977047,West Asheville Gem! *Laundry service included!,29374471,Jill,28806,35.56766,-82.5924,Entire home/apt,110,28,10,1/30/2021,0.5,1,288
25996444,Sunflower Cottage,79724503,Jane,28806,35.57412,-82.60868,Entire home/apt,141,30,44,7/29/2019,1.36,1,354
26038824,**Asheville's Good Vibes Suite** (pet friendly),38149372,Arayna,28806,35.60544,-82.61234,Entire home/apt,93,1,205,2/14/2021,6.36,1,57
26093158,Visit the Biltmore House from Beautiful Wood-Rich Home,195960588,Angelique,28803,35.57332,-82.53829,Entire home/apt,190,3,78,11/29/2020,2.45,1,191
26098132,Pet friendly basement studio apt in West Asheville,85626163,Lori,28806,35.5787,-82.62206,Entire home/apt,36,1,158,2/16/2021,4.88,1,286
26103338,Downtown Getaway + Modern Bungalow / SIDE SUITE,7150495,Wren,28801,35.60355,-82.55703,Private room,46,1,156,1/31/2021,4.81,2,349
26160335,King Room with Breakfast in Asheville,196608665,Diane,28801,35.60433,-82.56352,Private room,171,1,11,8/16/2020,0.35,5,238
26163788,"Downtown Asheville in Comfort, Style & Value! -#10",7625694,John,28801,35.591,-82.55164,Private room,92,2,60,1/3/2021,1.87,7,361
26190390,Brookeside Cozy Cottage - Near Downtown Asheville,196826493,Ron  And Debbie,28804,35.62616,-82.57115,Entire home/apt,75,2,261,2/16/2021,8.09,1,248
26255924,The Peaceful East,30447349,Deanna,28805,35.61913,-82.47161,Entire home/apt,78,1,142,2/5/2021,4.45,1,86
26260868,"Great! private: very close to airport, AVL, hiking",197405706,Heather,28732,35.43403,-82.52393,Private room,51,1,127,1/5/2021,4.05,2,89
26276337,"3 Mile Cabin - 3 miles to Downtown, Hot Tub, Views",149112188,Sharon & David,28806,35.60662,-82.60391,Entire home/apt,150,2,178,2/17/2021,5.53,2,236
26280621,"Convenience, Charm and Comfort",10573695,Lani,28801,35.60776,-82.56582,Entire home/apt,96,30,2,11/3/2019,0.12,2,198
26281901,"Hip Asheville ""Cabin-Esque"" Getaway - 3 Bdrms",33151095,Tiff,28804,35.62195,-82.60692,Entire home/apt,190,1,101,1/25/2021,3.13,6,115
26284618,"Hip Asheville ""Cabin-Esque"" Guesthouse",33151095,Tiff,28804,35.62088,-82.60684,Entire home/apt,66,1,160,2/3/2021,4.96,6,41
26298501,The Baying Hound Campground {Double Tent Site #3},151279507,Bobby And Amanda,28806,35.61372,-82.60458,Entire home/apt,28,1,35,11/8/2020,1.09,16,180
26305653,Cozy Comfy Eclectic Home in West Asheville near Downtown,90132535,Arvin,28806,35.58796,-82.60034,Entire home/apt,154,3,79,2/15/2021,2.48,1,86
26335600,Artists' Home in the Heart of West Asheville,11399755,Jen,28806,35.58468,-82.59858,Private room,45,1,68,7/4/2020,2.17,1,0
26339145,"Hip Asheville 1940s ""Cabin-Esque"" Getaway",33151095,Tiff,28804,35.62281,-82.60836,Entire home/apt,190,1,85,1/2/2021,2.9,6,276
26352170,Peaceful Lakefront Retreat with Dock & Back Deck,149601167,TurnKey Vacation Rentals,28805,35.65487,-82.47683,Entire home/apt,163,2,34,1/31/2021,1.08,29,274
26356137,South Slope Secret Garden Abode,10563672,Vista,28801,35.58549,-82.55154,Private room,84,2,125,1/18/2021,3.9,1,66
26357716,Lovely “French Creek Studio” near Biltmore & City,119705912,Janet,28805,35.58194,-82.49938,Entire home/apt,65,2,177,1/10/2021,5.79,1,105
26397880,Modern Urban Cabin close to Downtown,12642086,Briana,28801,35.61016,-82.57485,Private room,75,2,75,10/11/2020,2.6,1,0
26398312,Your Own Floor: 2 Bedrooms West Asheville,198511458,Craig And Virginia,28806,35.55499,-82.63269,Entire home/apt,200,1,55,11/17/2019,1.72,1,293
